feature1,feature2,feature3,feature4,feature5,years_experience,education_level,interview_score,target,protected_attribute
-1.9211084701617744,-0.507501402732508,0.6723587122182775,0.7280581564863665,-1.0418080060450536,5.6721199532415145,16.524162120999478,7.456948441645016,1,1
-0.6258040051458594,1.0761245388377596,-0.09508336305535048,-1.4198356688038296,-0.4766154888926637,5.91125556972681,17.006597491009302,6.225917414623703,1,1
1.3139761269870078,-0.3439732397267921,-0.4304093416789438,1.043021558254847,1.1135472202108538,4.2250894905211105,18.15234318437097,1.8077413096225534,1,1
-1.524281111444064,1.9517211244354173,-0.9082396595655421,-2.4094548991883404,0.28832826113482146,8.775973241205815,17.967489603743243,6.356528396764902,0,0
-0.8227334361431655,0.34706353917236454,1.663275474933061,-0.724322296515538,0.036233016801801896,3.8982093355352045,13.517986010853454,7.105321142608353,1,1
0.4420213837842649,0.1023583241718911,-0.7265339568962642,-0.13787508281656957,0.5139193091461506,8.829403724700121,18.096501829170872,8.654332859373975,1,0
-0.8760901698899433,-0.017634632499377544,1.193266812442019,1.130099343312924,-1.4229909014443338,8.708292294997813,17.518466781512906,3.9057650600269724,1,0
1.4041704264033528,-2.174676900466355,0.6309864960409743,-0.5880704108075576,0.8335022135096957,2.643966760408558,14.985671089020453,10.301856631243249,1,1
-0.9952940734914161,0.9808884062219317,-1.1345463351431087,-1.7238088386497314,-0.865701363977675,4.264337706867969,13.839270793911076,9.610350474960038,0,1
-0.4245319241173349,2.124754587603888,-1.326680143959736,0.6769787884571,0.057968592474013265,8.17680195710601,11.904901435189739,4.254788053190541,0,0
0.00420315569588251,-1.293270722421776,0.01215729191460293,-1.6775565829439036,1.437854336933951,2.756931002540751,16.77660711615748,10.926222197725808,0,0
-1.9491641715276729,0.47101401137446053,-1.6986253789815091,0.4798632810071103,-1.5692743014792057,-1.5012524487697814,15.54794982007176,7.5109003242593815,0,0
0.0023795330166810013,1.4345000402374422,0.7242920093610334,-0.5709767437036046,2.4604266625997036,5.308279005583533,14.138049773304497,8.666596342123913,1,0
-0.8977362352779388,0.0064574434907615245,-0.037510940410276035,0.02699228020004821,1.0420547062258743,2.4754720073675296,14.531424992168809,8.175785509793386,1,0
-0.013139510088193786,0.7028605535569534,-0.6115538104197353,0.1664045563408112,1.6323704270480224,1.9447998909021038,15.64461872312457,5.084754449146017,1,1
0.35610753662768213,-1.9194565908439714,-0.6333126714286839,1.3574376399684194,1.0996327881865369,5.807590100184853,15.937961582262357,8.348741751483566,0,0
0.91303691193173,0.7683542369127827,-1.0979729924566852,-0.3576401640691141,-1.8313237400397595,5.794523656750087,14.258468131230194,8.199653762690282,1,0
1.2956900626832981,-1.7372955546047584,-0.01573839481822498,-0.04990385545322361,-0.8696511781282263,3.3517264995073193,18.50415227324123,4.458233661448333,1,1
-0.8097432013726262,0.8440920268680082,2.368937089548028,-0.6790887224007696,0.8273597695781233,6.774740119888023,16.274137549912027,7.862751900775699,1,1
2.671139065905218,-1.5449248055916425,-1.068792962744474,-0.4255298643414084,-1.084242627899068,4.841245110591291,17.2004063407251,6.3050040981565525,1,1
1.0967808588372174,0.8637174320908826,-1.0136986829658985,-0.5982484760964735,0.5527031514578928,7.503442700662461,18.095575140963597,7.1182590324263195,0,0
-1.7666023690349686,-0.3039189670136287,-1.7008740980270007,1.0505261016360685,-0.108272253986558,5.454883695483002,14.684508727009757,7.235608314726105,0,0
-1.3978282087934693,1.3993823476226503,-1.697020282823718,0.7477880370694068,-0.4402852219117691,5.37160067196262,15.007951816420347,10.446476357298911,0,1
-1.371100472607718,-1.164218314924944,-1.9902648514427672,0.004385098037736003,0.4337627588676233,4.708858382947783,16.4442641576253,4.35394412307892,0,1
-0.37330005105729613,-1.1474567586823143,0.4304996399146385,-0.15124398719173765,-0.5024860652466684,-1.8418916269802548,18.102707158548135,6.091528655582717,1,0
0.2785114320302104,0.4043673211029823,-0.03227150614338968,-0.2915435652918048,-0.05690397690606014,7.1234691230679275,18.835232777401373,8.055393039852834,1,1
1.0375768464574757,1.155050084276845,1.198930589768032,-1.6469007876948871,-0.02214110431226703,6.027926492920349,18.926756894186436,8.123067560725381,1,0
0.011344991819170118,-0.30325177097640427,-0.1978187068372567,-0.5688676514877191,0.7777293460367465,2.388497282683963,17.51599873298316,6.849416321682867,0,0
-1.5328866694008136,-1.495664995580934,0.6256092876298714,-1.3231566617283939,1.78900351298845,-3.3280678925413216,13.572125788969688,5.909764664373291,1,0
2.3581956939492232,-0.8647220127840032,-0.5572238793180174,0.6805420462087964,0.34414191309420683,4.182157504596,17.966401576697518,7.737921070703603,1,0
-1.6293950932713746,0.3393636047899796,0.3654670541791625,1.4310474416200645,1.159919498511241,7.67606725020017,16.39532315298537,5.083536951567818,1,1
0.2219795783286731,-0.09930359368742615,-1.153427761213275,-0.45197009605912447,1.742555750353368,5.658462585263935,15.761939402103142,6.412824909521394,0,0
-0.08962335406893666,-0.41372180011471243,-0.3516460056086597,-0.0019387082291112921,0.2551288639312247,7.512362712908883,14.148525913638814,5.369602825394329,1,1
-5.001165506080348e-06,0.08185024894303702,-0.1503307010463854,0.25148660038583354,0.49382692995509037,1.3276376925409852,16.13462120790118,5.924902512174665,0,0
0.4347867412484103,-0.6170136334800129,1.1382561085465843,2.5931038301604366,0.1333249303344708,2.3216409806190796,15.380909292811296,5.4615708501637705,1,1
0.49614211195270685,0.590417990171474,-0.6104418621777628,0.5935904770437503,-0.6994817713946048,5.110450995396916,16.74698211302401,7.610914005385626,1,0
-0.7813225875313091,1.646553758799513,0.871789702096976,0.19507659494517782,-0.1905893780208163,5.758167565981263,12.780759751689168,9.23486793460133,1,1
-1.644280599638962,0.9859543546957229,0.07570724329124048,0.7730667431144945,-0.054865284856655074,4.77731386460185,16.338578574085876,8.031631693720099,0,0
0.7719135953918902,-0.911843389938601,0.5029360750388823,-0.15306734805649294,1.2695162943421652,-0.6926256059131477,18.17957419221007,4.1330277330141065,1,1
1.2097085844330415,-0.18259232795686264,0.6399753647159722,-1.060459161445374,0.3980501678541184,6.309717315335725,14.861946464592451,9.64062075078304,1,0
0.7554329081559708,-0.8815831486563358,1.2920286665965512,-0.37307276057715716,2.0979819679233596,2.5476256002135513,18.381332731308014,7.5438354283325415,1,0
0.4323711368424729,-2.0560007484733474,-1.0190017627493417,-0.7082848735277995,-0.04624999959577133,7.072681885848555,14.325639870351177,6.4463628295495985,1,1
-0.9240147424958265,0.4275675302631212,1.5417964618272262,1.0540255304699866,0.3980939148524127,5.081487761294196,17.95207535368669,7.426752009588736,1,0
0.18737617491784497,-2.2901430268713607,0.08795646336484333,2.086423683393581,0.869193329465961,6.918349111902912,16.09074063412224,5.316387885265179,1,1
-0.5327337516257387,-0.811535761101437,1.5388506977891714,0.06152915399549036,-0.1633812352497561,7.22790849271853,15.273222485519621,10.667549285316577,1,1
1.3950685724401535,-1.533671951936236,0.3093933071750131,0.9213071206288872,-0.39667152888207907,2.6313802111636067,16.42071363473478,7.625920147903015,1,1
0.10270219127698942,-0.09358231746828796,-0.5011806981468633,0.4350963360768009,-0.9016256095704962,4.987743317898103,16.69356026380333,4.946223340598925,1,0
0.617700371992514,-1.1512781932822889,0.6137867627700073,0.792634905214751,-0.9752679584451788,5.277842499821233,17.529095769812322,8.754634358863433,1,1
-0.4475022804280366,-1.1476218701382115,-3.017285890451816,-0.6652552481648445,-1.1847393591541207,7.864100754342056,10.951603987788335,4.871926451370694,0,1
0.5025213425917077,0.3777351784451907,-0.9589102937637046,-0.10866658831028214,1.0730170729344068,3.213858167886998,17.359319747586802,9.020372618571184,1,1
1.1036612995089434,-0.4015584877348717,1.1209343274683345,0.18834902369245254,0.07928681407107539,5.236643904136495,15.01170431159481,9.1086581411407,1,0
0.5848952243528777,0.15511090351976858,-1.4242966905440884,-0.514515512780173,-0.2974269590721262,8.222038504077569,12.549037486474148,6.9785448979898295,0,1
0.47513437947312614,1.8695670994023463,-0.5409397474472749,0.35147828689887645,-0.9380692259982315,7.47632521384388,14.598118147378422,9.301171675229826,1,0
-0.19140768486152224,-0.11800740385190102,0.8382936273587034,-0.3672082183656907,1.389123190950515,5.93827629450933,13.576913894638992,4.792959925505638,1,1
-0.37347887590439904,-1.0540356817023582,-1.5793732849270805,-0.5946064195823302,0.5970446155354631,2.8004615035105243,19.996517450898928,5.773380581749764,0,0
-0.6187910580450416,0.25921302185951134,-0.7001013365325044,1.1098969002886532,-0.2341456089769126,7.653571532201247,17.890363228640464,9.55645430692487,0,1
0.09502982978679032,2.135719355573418,1.697752071942425,-0.19638085432579136,-2.8874804578551334,10.6119783092506,14.487060298440314,8.156497017989555,1,1
1.5829056151685446,-0.6209496600322438,-0.42905174931627044,1.423628853186472,0.8780753005882388,3.974782497370869,16.485331869092818,3.815044133861908,1,1
-0.08335431981838291,-0.3085350612436897,-2.490634859939181,-0.4892851881638104,2.736728361429529,8.385048362814658,17.50319013478209,6.140079088048466,0,1
1.8374068654746172,-1.9678138434570056,-0.060568243646566156,0.8028448382891754,0.0725268497888407,7.3580523968087155,12.808165936085594,10.986176109194574,1,1
-1.055303890336057,-0.308191588972044,0.5050322964736221,-1.1287132783147953,0.2497787129100884,2.4988857593708866,19.54787489133712,8.750081520896515,0,0
-0.016748135143004855,1.4071655010209296,-1.13149664743923,-0.9395365618369174,0.33553782663039794,5.985940552316747,18.18892695256874,5.216904984614429,0,1
-0.1503022528081183,0.5301256948199812,0.8967274461256083,-0.49924843283355125,-0.7114564407445274,-0.4300617549522068,13.703896002721063,4.34657691212345,1,1
-0.0424371214663392,0.7302791332782829,0.033826970444494356,-1.7723570006694378,1.6970422303659605,3.0530996153007486,15.585506830110353,5.3900841535658675,1,1
-1.0544172137858931,-2.146891489344645,0.7422205888174115,0.7531910656434424,-1.0350398374289556,6.02033566868578,15.599378857124364,7.563388541760283,1,0
-1.336969172377822,-0.28291807570623434,-1.8886795813416508,-0.5031542256045142,-1.0561372566554659,1.3979666989619233,19.544455641235547,5.733311968519686,0,0
0.12236285667389434,-1.1713372509777766,-0.3172062160113833,-2.1671520648431213,0.36048286332389484,7.38978797177104,15.639361879512135,8.346237436126373,0,0
0.34278624090410953,0.516597783962261,-0.6172762251491941,1.0042648243378671,0.3008783425019558,8.31910189102673,15.852902060640531,6.702196692785227,1,0
-0.38206751904549563,-0.3479812956758643,0.435910495224208,-0.9240866442659414,1.583824869662402,6.7993373860735495,16.09542668218843,4.332753446826882,1,1
1.270756719480614,-0.30281507536618846,-0.9308923715943418,3.112177412881193,1.0728164408014724,10.337622904954785,17.430906306691757,8.506729287914984,1,1
-1.137948415689089,1.6214819280370554,0.1072561049204558,-0.4822935219346661,-0.4630883043554582,13.06543479332889,15.156224731904384,7.600353672167508,0,0
0.974719965198985,-2.4984163336377923,1.0580500680246854,1.1110097485377097,1.0099293460535732,1.1658874032180817,15.892711198894819,8.37536148837711,1,1
1.0203682117235937,0.8086671844307979,-1.7312413561396176,0.5509332539156492,0.23703702971105522,6.530978335614401,10.899781696708764,4.734122134383432,0,0
0.3087704086941315,-0.6433239123028224,0.38208710616674574,-0.5056379828420811,-0.49796152559262435,6.630426819869953,14.028132118220046,9.138178077087431,1,0
-0.919427539454804,0.4461882170274012,-1.4108816053611772,-0.2641867273259281,1.9505813116818551,8.688423749413957,17.57820724069094,8.267670477176306,0,0
-1.085851560311981,-0.35249197058757065,-1.0618664856219715,0.25027561612846,-1.4395474201554401,5.210695302764109,12.707382990416747,6.604914707159173,0,0
-0.6085414989691438,-0.938515064959383,-0.1796671463531271,0.3377084620363989,0.6875506087293103,3.2426477858542686,15.261306288264562,6.581718763967629,0,0
1.6323581777354246,0.20411101883016214,0.1767300855730731,-1.9851481002880096,-0.06679726562120532,12.847386630090844,19.444275336099135,6.459508071553367,1,1
-1.1710142703992719,0.6326808850863879,-2.3047346784399085,0.42125335384666185,1.516764133669933,0.5125105857823842,19.26667068590084,6.918969525626924,0,0
1.7931428876421107,-0.6920009694061049,0.18794686386159848,0.910644180167067,0.8450669740879377,3.4266311612666085,15.842372052201853,3.116193274428392,1,1
1.168662713817953,1.281321907928574,0.37179829326699587,-0.4415565886101213,-0.8483215079745117,0.9693459947426479,17.284059529309157,10.131275946931675,1,1
0.8677894550500529,0.7646933102422961,-1.014802152386667,-0.1325791601290836,-0.5577675519605566,8.376441295190851,16.68927787882667,6.01157520268565,0,0
0.05958697018690468,-0.08436054143276724,-0.5526077001535056,0.5092074430760904,-0.8558031715039068,8.502078282056207,14.419802159408354,7.80979565561918,1,1
1.3769222149900944,1.0775443705576002,-0.503277670435107,0.39700240979809165,-1.1360269854520102,6.366517905586338,15.690210505567709,8.301976891876109,1,0
0.22257715462826103,-0.42572489019514265,0.06000376094366115,0.9579389956202734,-1.8759032056331453,2.9646477538023963,14.128496072696114,8.210109139518567,1,1
-1.5799113135798004,-0.7191715508181594,0.25688246774029144,1.2770958533847607,-0.2896232322626289,-1.2402462945865365,16.098091398955443,11.459100377699972,1,0
0.9053914336372965,-0.5991684949684705,0.7403802352564748,1.1196468222353586,-0.7351057395786894,6.591455933114917,16.597755424932473,4.058822127786373,1,0
-1.3829175552298525,-0.16619270074113418,0.5268839394643501,0.12234566337235611,-1.5205556248013166,4.434536442335716,13.930348673932283,8.698492905594733,0,0
-0.7998259742510493,-1.2257863233856183,0.7479633283449783,-1.4305789556532909,0.2377155458374382,-0.3791805858457469,15.12441268557145,6.1499831846912105,1,0
0.8348610472490983,0.2241783984342514,1.4534964636525973,-0.35308612894246255,0.15343872638113637,-0.2626727603762724,16.247007970521484,8.308875927805818,1,1
1.601200843608142,0.1685644295415077,0.4849932810132083,0.5877647134892833,0.9952658308837656,7.312735360707497,15.031160316672576,6.67281369999483,1,0
-0.7296105060763485,-1.1835350244674394,0.7421473522951656,1.2107525736923277,-1.3458917321960406,4.893880836613478,17.00930474124811,7.554461909131767,1,1
0.5759901756953025,0.10135807562008584,0.8659375535410512,1.9025981138724055,-0.9016932722947754,10.325068855128437,20.257142727908303,9.646729195508756,1,0
-0.9423151292786948,-0.19601544393813122,-1.4581896459368366,0.12394192739102791,-0.20991787240015577,4.657078497865706,17.449992598453914,9.070806831928868,0,1
-0.20895465250268355,-0.2060130467606825,0.46927372000726036,0.5983285222493692,1.1253367119861868,4.693186648146451,17.474925424729236,9.35838887113898,0,0
-0.8054048160625742,-0.5636447742437406,-1.4376166252070866,1.6171482577557017,-0.3919879366948554,4.83734248866772,13.466779458045998,8.468077900339278,0,1
-0.8822712772662138,1.2024441174627312,1.0316092108929267,0.9908979285926732,0.37230106503888083,11.952167692602604,16.020659255086574,6.919530963573723,1,1
-0.348946232215542,-0.3979917921984,0.02981196102174931,0.3120807459648028,-1.3251849556049893,7.180858545087405,17.45640575163341,6.375310233266408,1,0
-0.5894688444098457,-0.1511455956615033,1.6765525551612148,-0.5688390775866223,1.4558597294601665,1.6325497054761806,16.926458119541714,5.872509769274741,1,1
-0.03503815980212743,0.9396948062999975,0.8618717359166228,-1.8423274925032622,0.10335265490837836,6.5942093009263445,14.70615144082821,8.248186304490725,1,0
0.7772774167516133,1.260498529491516,0.23793088938872994,-0.9217581297462322,0.20967757458086064,6.310183389210074,16.356414098593202,7.360958095541681,1,0
-1.5835028442177768,-0.9673786456627043,0.27662639714626885,-0.6572624928330129,1.110646532836345,4.935928968928346,15.75923365824648,4.428372114380382,1,0
-0.3404271569744519,-0.1700241129818981,-0.2407719951952261,-0.8053268843082132,1.203043216782705,6.397454366591951,12.89967162922817,7.4953026560739895,1,1
-1.4885734191909203,-1.100572948055165,-0.824875128449069,-1.007750167297432,-0.4881885949499349,8.23034198388801,14.026029195871319,7.723618139924634,0,0
0.6640859941482402,-1.1635133349246485,-2.1420035775828965,-1.644656445924101,0.36835371523254273,3.294705296490907,15.16955044085419,5.708315896744859,0,0
-1.6417438938841993,-0.11506523057129428,-0.8102745198307246,-1.5815861437087888,1.0362760818644539,7.592872820152747,16.809246219891552,9.063649515643736,0,1
-1.972881283225918,0.7060315661886998,-1.105636573066687,-0.34182724278025467,0.8907547246743708,4.034700350126881,14.578931002649215,4.964485473454885,0,1
-1.5790395712573273,0.9206536730326953,-0.142093957618504,0.47590669577732514,-0.3397994261882607,0.5021871200212678,15.404731879632632,9.816593920139333,0,0
-0.4541232837718107,1.2025825523353861,-0.020031414501886117,-0.6362558489390036,-1.3688457518978776,7.994439771810598,14.008211300644582,7.2600503766269835,1,1
-2.031523256417505,-2.394943153650204,-0.705095713616902,-0.10381593719815889,-1.3515702056304335,10.035840315458575,15.667998353325718,4.28801720581227,1,0
1.40383075409523,-0.543107849124246,0.12625999877404417,-0.46406100987307214,-1.4362546489502028,0.6057410799070544,16.323067620623743,9.371383608923894,1,1
0.5814718059325695,-0.8200241764691286,0.4575672314309661,0.5170926298419888,0.47720813688464525,1.402057925211095,17.854836290024448,7.773871568252475,1,1
0.9692194405863845,0.262231101565484,-0.6412069539625618,0.46449736649856294,2.019067704653544,6.7855528454913765,16.802879885940065,9.01506176810452,1,0
-1.1831367673135968,0.9301313230062576,0.1895740928271114,-0.4990264599992012,-0.8929263472609951,8.963357348602143,17.27531775673277,6.8096849929187115,0,0
-0.051593307843543164,0.9653761976794804,0.6734456161642797,-0.7271574443783081,-0.6710085769042248,5.616676610251239,15.340805831378148,5.660563244318199,1,0
-0.529047775078981,-1.910573708263569,-0.2979732967451036,1.2822230485236117,-0.14137768696958672,3.9086497369197333,13.415974755247015,6.332661838754373,0,0
-1.4370562590742024,0.23421503007227445,-1.091853905399607,-2.133084952204276,1.0125679732253796,-1.2129675595438485,15.50701657573847,9.778238250521891,0,1
-1.5371384872383398,-0.05160602583685038,1.1263262781358312,1.5191246938251288,0.6492223068088073,3.2355547467231798,15.715474797072472,8.348957640779911,0,0
1.199054146832418,0.13291030010708377,-2.0812679788352337,0.7611337205158435,0.899552805230193,7.526591721690221,13.890888826984654,6.177159029020433,0,0
0.87057944422311,-1.2303009721724294,0.0036885654748668823,1.2820738160222418,0.6206422183023554,7.430151024078079,13.731381622283596,9.045894779397962,1,1
-0.8694220074085345,-0.39357830321132276,-0.1565378465665705,1.2323922602630217,-0.24734147242928897,0.22852470865677255,14.091459352372237,3.633315903654297,1,1
-0.23880298421003435,-0.701134716255108,0.1895994950644661,0.7626660439459256,-0.8123335359932837,0.22359376622720006,15.020009656885282,8.017389338265126,1,1
1.1030808469505662,-0.4577556511113046,0.06384210520854174,-0.706183481314836,-0.7412234112927437,6.464479961820271,17.50446949098913,6.919209838249164,0,0
0.1819500285468029,0.6555280583912256,-2.2738395578790964,0.9129322144303536,0.8635835292135691,7.692656284799082,16.373331063132564,6.5836891867377805,1,1
-0.7425432974700128,-0.18519282911487572,-1.4514901841523715,-1.8467075629976708,0.7072623753655931,6.094893035344666,13.419183236076464,3.3141223025098245,0,0
-0.24282570300398465,0.724973460226956,1.7515156353132597,-1.2120416432021268,-0.43120161710391386,6.0128412867877,17.313475718402895,7.54580155821156,1,1
-2.2575711795495947,-0.7845829338175158,-3.2081459856555727,1.1485782067011143,-1.831910576446608,11.360854719178601,17.536926323551345,9.2190863854096,1,1
1.1981103165584097,1.2421116327420665,-1.2315195893607014,0.7601857974985434,-1.6195861535175011,4.983060965111461,18.197486763996004,5.928505232420707,0,0
-1.3694902956072907,-0.5842677570305838,0.45741558834529483,0.7535778070899034,0.12987499128535912,10.067840655319412,13.598948326428133,5.978220277853228,1,1
0.8838240150312536,-0.8809912337964558,-0.4880567922089928,-0.49084590227422353,-0.032750453120230824,7.2429254819207785,17.277238648406243,4.282328810992257,1,1
-0.2743328691277233,0.3059390938321667,-0.43368528662826106,-0.377225082614001,-1.715474068908624,1.3903887664087766,16.43494162494477,5.480033454566072,1,1
0.3663869269595963,0.04886965217437713,-1.0111588451441174,-1.0693636600316836,-2.487913535933073,6.005956885553868,18.583970107843015,7.7179405031348995,1,0
2.054516615144712,-0.26805266082979534,-0.5432973522389019,0.24795564683402038,0.9404600072220237,10.672627681293083,20.572641043154288,6.073542002218847,1,1
0.45474671978046216,0.3689809336088164,1.9865781923894412,0.9195201734985317,0.1616626380750735,8.0240387447599,18.518673694042082,7.115013914601198,1,0
0.15140317582372678,-1.054810325929854,0.21670921836240983,0.2911926206291464,-0.26451984521657484,2.582629098472796,15.248220590441683,9.650864371691652,1,0
2.2148445505733063,1.3542758212347896,1.4392232617603058,0.628707766793315,0.8769705117560552,3.1386286710236413,16.499799778034657,5.605892843407782,1,1
0.7687249265400266,0.8957547440842495,0.2812344385510794,-1.102794830296064,-0.24729011539949286,7.647800019271433,15.077807684922597,2.841226798277538,1,1
-0.7267447336417223,0.9097213642096165,0.020755953582580373,-0.43953232263028597,0.3372318780914557,4.882274433967336,17.40123663400557,5.488574555278361,0,0
-1.061631921742659,0.2516376958575267,1.405064119593443,0.746332278650735,0.8119190959968318,0.28402829624722603,16.399771725037755,6.938952301396931,1,0
0.14279841808820257,-0.3472789348031772,-0.5310678449173322,-0.22536325188638756,1.1491109337566046,2.212514943759546,13.714419901716617,2.7884632984497335,1,1
-0.13104292067280754,0.011233459587684475,1.3560155373827116,1.461820331878128,-2.306784862184946,1.5283668747525478,15.951961445910365,5.136490065347619,1,1
-0.8379508725353545,-0.8147205160534102,-0.2148108252350772,0.19471386095343396,-0.1904276461618987,6.061643105155586,19.238030036985517,9.745070390441551,1,1
-0.5875111391371713,1.1221211905876456,1.0547240213187818,0.04702271441214566,0.16448685524029127,1.890718217138697,16.772558464171375,5.509247090217669,0,1
-0.4672490015831504,-0.39558770894491146,-0.8683473882086973,0.1374077315897894,1.7726702914642674,8.048019856432,15.057142209571845,5.126356204924488,1,1
0.266681099916852,0.42719227463046566,-1.151237096964322,1.2183214258651962,-0.5139420653124158,3.702686641163142,16.38417000232179,8.373922305149168,0,0
-1.1069074704025894,-1.0933485679417467,-0.866293966241382,0.6845679348467159,-0.056030723696147366,2.1895604720485613,14.116637236442061,5.597364641346102,1,1
2.556624955649878,-0.5483692581474086,0.9314364968682458,-0.8903826075717215,-0.5047951774491204,-1.2474111698911337,17.745877198900146,6.475701833959581,1,1
